"Specimen Number","Species ID","Group","Family","Scientific Name","Common Name","Country","State","County","Locality","Latitude","Longitude","Source","Accuracy","Drainage Name","HUC 8 Number","Year","Month","Day","Status","Comments","record_type","disposal","Museum_Cat_No","fresh_marine_intro","Reference 1","Type 1","Date 1","Author 1","Title 1","Publisher 1","Location 1","Reference 2","Type 2","Date 2","Author 2","Title 2","Publisher 2","Location 2","Reference 3","Type 3","Date 3","Author 3","Title 3","Publisher 3","Location 3","Reference 4","Type 4","Date 4","Author 4","Title 4","Publisher 4","Location 4","Reference 5","Type 5","Date 5","Author 5","Title 5","Publisher 5","Location 5","Reference 6","Type 6","Date 6","Author 6","Title 6","Publisher 6","Location 6"
"282974","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[southwest of Hilo, on Saddle Rd just East of Nolemana St]","19.68328","-155.17472","reported","Accurate","Hawaii","20010000","2009","7","17","established","survey site a008.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282997","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Volcano Rd just West of ALA Loop intersection]","19.57159","-155.07743","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a075. Also observed on 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283001","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[About 1 mile up N Peck Rd, off of Volcano Rd]","19.54987","-155.13742","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a079a.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283002","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[N Peck Rd just southeast of Ihope Rd intersection]","19.56314","-155.15005","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a079b. Also observed on 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283006","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Volcano Rd just West of Alii KOA St]","19.45095","-155.19343","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a087.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283007","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[At fork of Volcano Rd and New Volcano Rd]","19.4358","-155.22292","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a089. Also observed on 7-7-2009 and 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283016","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Paradise Dr between 18th Ave and 17th Ave in Hawaiian Paradise Park]","19.57968","-154.9697","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a106g. Also observed on 7-13-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283020","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Keaanu Pahoa Rd just South of Niaulani St intersection]","19.51432","-154.9637","reported","Accurate","Hawaii","20010000","2009","5","7","established","survey site a111. Also observed 7-13-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283029","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Government Beach Rd at Cinder Rd]","19.52133","-154.84133","reported","Accurate","Hawaii","20010000","2009","5","5","established","survey site a120a. Also observed 7-7-2009 and 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283034","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Kaimu Kapoho Rd about 1.0 mile North of Alahanui Park]","19.48201","-154.83294","reported","Accurate","Hawaii","20010000","2009","5","5","established","survey site a121. Also observed on 7-7-2009 and 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283050","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Kapoho Kalapana Rd about 1 mile South of Opihakao Dr]","19.41779","-154.88959","reported","Accurate","Hawaii","20010000","2009","5","5","established","survey site a127. Also observed on 7-6-2009 and 7-13-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283027","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Kapoho Rd 1 mile South of Kapoho Crater]","19.49246","-154.86054","reported","Accurate","Hawaii","20010000","2009","7","7","established","survey site a118. Also observed on 7-14-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283065","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy at Old Mamalahoa Hwy]","19.19679","-155.86745","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a209.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283066","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Milolii Rd 0.5 miles West of Mamalahoa Hwy]","19.20667","-155.87365","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a210. Also observed on 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283068","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 0.5 miles North of Huanu Rd]","19.28855","-155.87305","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a217. Also observed on 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283070","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 0.75 miles South of Kache Rd","19.30555","-155.87352","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a218.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283071","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 1.0 mile North of Kache Rd]","19.32821","-155.87289","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a219. Also observed on 7-8-2009 and7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283072","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 0.75 miles South of Old Gout Rd]","19.34524","-155.87494","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a220.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283074","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy just South of City of Refuge Rd]","19.41473","-155.88071","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a224. Also observed on 7-8-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283077","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Middle Keei Rd between Rock Bottom Rd and State Hwy 160]","19.4591","-155.89432","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a226a. Also observed on 7-8-2009 and 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283078","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Lower Napoopoo Rd just East of Kaimalu Pl]","19.46902","-155.91027","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a226b.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283079","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 1.0 mile North of Middle Keei Rd]","19.45772","-155.87984","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a227.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283080","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 0.25 miles South of Old Hwy]","19.47551","-155.8924","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a228. Also observed 7-8-2009 and 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283081","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy between Kiloa Rd and Kamakani St]","19.48804","-155.90873","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a230.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283083","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy just North of Kuakini Hwy]","19.6167","-155.96913","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a239. Also observed on 7-8-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283084","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy just North of Nani Kailua Dr]","19.6383","-155.98028","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a241. Also observed on 7-8-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283096","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Kealakaa St just North of Mamalahoa Hwy]","19.66809","-155.98195","reported","Accurate","Hawaii","20010000","2009","5","10","established","survey site a329. Also observed on 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283082","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","Mamalahoa Hwy just North of Mokuaikaua Rd]","19.57554","-155.94382","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a236. Also observed on 7-8-2009 and 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283090","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamahaloa Hwy just North of Hualalai Rd]","19.6143","-155.9493","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a323. Also observed on 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283091","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy about 0.5 miles North of Kamila Pl]","19.63369","-155.94891","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a324.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283092","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy at Kona Memorial Park]","19.64438","-155.95318","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a325.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283093","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Mamalahoa Hwy just South of Lawaia Rd]","19.67311","-155.96735","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a327. Also observed on 7-8-2009 and 7-15-2009.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283095","61","Amphibians-Frogs","Eleutherodactylidae","Eleutherodactylus planirostris","Greenhouse Frog","United States of America","HI","Hawaii","[Kaloko Dr at Apela Pl]","19.70327","-155.96545","reported","Accurate","Hawaii","20010000","2009","5","8","established","survey site a328a.","Literature","","","Freshwater","24501","Database","2012","Beard, K., and C. Olson.","Eleutherodactylus distributions in Hawaii.","Utah State University","Logan, UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
