,Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Drainage Name,Year,Month,Day,cluster
105,116876,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Windmill Point buoy 132",0.7804781064160151,-1.3174617965144282,Raisin River-St. Lawrence River,1992,12.0,,0
106,116868,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Middle Channel), Black Ant Island buoy H34",0.7727253116416883,-1.329930450507291,Headwaters St. Lawrence River,1992,12.0,,0
107,116867,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Middle Channel), Cold Bath Shoal buoy H39",0.772201734159107,-1.3323739008135749,Headwaters St. Lawrence River,1992,12.0,,0
108,116863,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Port Weller buoy W",0.7553837386943628,-1.3825293467193915,Lake Ontario,1992,12.0,,3
109,116865,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Burlington Canal entrance buoy H",0.7558968632255211,-1.3923311110862027,Lake Ontario,1992,12.0,,3
110,1556261,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.738442872399344,-1.4296190870620282,Lake Erie,2013,8.0,21.0,3
111,1561367,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7388835680354726,-1.4286574106441794,Lake Erie,2014,9.0,2.0,3
112,1563618,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7681796176618982,-1.3544383314006716,Lake Ontario,2014,8.0,13.0,0
113,1563763,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7692629435286112,-1.3442522408201822,,2014,7.0,31.0,0
114,1563945,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7707353032855936,-1.341999544354633,Lake Ontario,2014,8.0,1.0,0
115,1564009,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7710356744498618,-1.3426919164688993,Lake Ontario,2014,8.0,1.0,0
116,1597294,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7817172640049922,-1.4151379157253061,Lake Huron,2011,8.0,30.0,3
117,1597348,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7830676252472603,-1.4194991444601894,Lake Huron,2011,9.0,1.0,3
118,1598338,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.732832336985883,-1.4466559440224456,Lake Erie,2012,6.0,26.0,3
119,1598687,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7692189612314608,-1.3538520753049266,Lake Ontario,2012,6.0,29.0,0
120,1599785,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7403262571951711,-1.4384398065686823,Lake St. Clair,2012,7.0,5.0,3
121,1600344,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7630298491709637,-1.4263499108401176,Lake Huron,2012,7.0,14.0,3
122,1601820,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.8079731246073689,-1.4623331894955591,St. Marys,2012,8.0,4.0,3
123,1604804,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7811091912935973,-1.3920508749128502,Lake Huron,2015,7.0,20.0,3
124,1604748,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7661607953161164,-1.3474255984661585,Lake Ontario,2015,8.0,24.0,0
125,1604752,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7670270022238811,-1.3468360262448347,Lake Ontario,2015,8.0,25.0,0
126,1604765,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7684517144922842,-1.3541604749837541,Lake Ontario,2015,8.0,11.0,0
127,1604773,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7700851681392257,-1.3388101296795387,Lake Ontario,2015,8.0,6.0,0
128,1604776,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7707353032855936,-1.341999544354633,Lake Ontario,2015,8.0,4.0,0
129,1604356,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7447042410908736,-1.4024436124767756,Lake Erie,2015,7.0,27.0,3
130,1604803,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,[No locality description provided],0.7810591003440652,-1.3928249284361098,Lake Huron,2015,7.0,22.0,3
131,1460589,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,St. Marys River,0.8044466868537145,-1.46397903498019,Lake Huron,2017,7.0,21.0,3
132,547268,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, nearshore off Middle Sister Island, Ontario, Canada",0.7297795990445123,-1.4461484022759654,Lake Erie,1989,9.0,,3
133,547275,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at the Nanticoke Generating Station in Nanticoke, Ontario, Canada",0.7467984442070491,-1.396958094997635,Lake Erie,1990,2.0,,3
134,240321,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake St. Clair [SW corner],0.7394523708386975,-1.4449877583233894,Lake St. Clair,1990,9.0,29.0,3
135,240322,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake St. Clair [southcentral portion],0.7394523708386975,-1.4428060967583964,Lake St. Clair,1990,9.0,29.0,3
136,240323,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake St. Clair [SE corner],0.7394523708386975,-1.4406244351934037,Lake St. Clair,1990,9.0,29.0,3
137,156113,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Niagara River at Niagara,0.7551099813577264,-1.3801522847235965,Lake Ontario,1991,,,3
138,156257,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie (eastern basin), Deep (27 m)",0.745442271018372,-1.3830754319680065,Lake Erie,1990,7.0,,3
139,156259,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Port Colborne (littoral site), Ontario, Canada",0.7483355207726955,-1.3784495240520585,Lake Erie,1992,10.0,,3
140,156261,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Niagara River,0.7534600168960611,-1.3797593412958027,Niagara,1992,10.0,,3
141,156254,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie (eastern basin), Shallow (8m)",0.7474833114055318,-1.3769395000898177,Lake Erie,1992,10.0,,3
142,156287,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Erie (Inshore) at Port Stanley,0.7445194630829651,-1.4174371950285907,Lake Erie,1992,10.0,,3
143,156289,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Port Stanley, (3 km offshore)",0.7440676846060863,-1.4174701468448685,Lake Erie,1992,10.0,,3
144,156291,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Erie (Inshore) at Nanticoke,0.747158784884416,-1.396715965470506,,1992,10.0,,3
145,156293,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Nanticoke, (8 km offshore)",0.7469288552087583,-1.3967466309054632,Lake Erie,1992,10.0,,3
146,156295,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Erie (Inshore) at Port Colborne,0.7483179627604205,-1.3833630447754428,Lake Erie,1992,10.0,,3
147,156297,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Port Colborne, (5 km offshore)",0.747553613267802,-1.3830274877734543,Lake Erie,1992,10.0,,3
148,156299,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Ontario at Port Weller,0.755133962181649,-1.381113804061813,Lake Ontario,1992,10.0,,3
149,237512,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River at Cornwall, Ontario",0.7855971309321756,-1.3040611478711073,Raisin River-St. Lawrence River,1992,10.0,,0
150,153634,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, at Long Beach, Ontario, Canada",0.7480983828872271,-1.3855681461122897,Lake Erie,1989,9.0,,3
151,156116,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Nanticoke, Ontario, Canada",0.7468854663235537,-1.3973846011069448,Lake Erie,1993,6.0,3.0,3
152,156119,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Littoral area adjacent to Middle Sister Island, Ontario, Canada",0.7303421710223076,-1.4485842012333414,Lake Erie,1993,6.0,3.0,3
153,156125,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie at Nanticoke, Ontario",0.7468327050202659,-1.3971089612581773,Lake Erie,1994,,,3
154,156140,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 1, Long Point Bay, approx. 5 m offshore of the Nanticoke Generating Station",0.7455465369878862,-1.399841326562052,Lake Erie,1994,5.0,24.0,3
155,156142,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 2, Long Point Bay, approx. 5 m offshore of the Nanticoke Generating Station",0.7460701357634845,-1.398997808934563,Lake Erie,1994,5.0,24.0,3
156,156144,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 3, Long Point Bay, approx. 5 m offshore of the Nanticoke Generating Station",0.7463609076168667,-1.3971652132199692,Lake Erie,1994,5.0,24.0,3
157,156152,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 2, Long Point Bay, approx. 5 m offshore of the Nanticoke Generating Station",0.7460701357634845,-1.398997808934563,Lake Erie,1995,5.0,1.0,3
158,156131,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, in Long Point Bay immediately offshore of the Nanticoke Thermal Generating Station",0.7462329749826956,-1.3998936864396119,Lake Erie,1992,7.0,15.0,3
159,156134,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 2, 15 km south of Site 1 (Site 1, Long Point Bay, immed. offshore of Nanticoke Thermal Generating Station)",0.7451159642614191,-1.3978691045072984,Lake Erie,1992,7.0,15.0,3
160,156136,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, Site 3, 25 km south of Site 1 (Site 1, Long Point Bay, immed. offshore of the Nanticoke Thermal Generating Station)",0.7444352858531413,-1.397031346466341,Lake Erie,1992,7.0,15.0,3
161,158357,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Lakeview water supply station in Mississauga, Ontario, Canada",0.7599265664944552,-1.3885881765834784,Lake Ontario,1990,7.0,,3
162,158329,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,8.0,,3
163,158330,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Hamilton, Ontario",0.7550318019518774,-1.3909398758036493,Lake Ontario,1990,8.0,,3
164,158332,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,8.0,,3
165,158336,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Hamilton, Ontario",0.7550318019518774,-1.3909398758036493,Lake Ontario,1990,10.0,,3
166,158331,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Grimsby, Ontario",0.7542903778825827,-1.3872723033962957,Lake Ontario,1990,10.0,,3
167,158334,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,10.0,,3
168,158333,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,9.0,,3
169,158346,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Hamilton, Ontario",0.7550318019518774,-1.3909398758036493,Lake Ontario,1990,9.0,,3
170,158335,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,9.0,,3
171,158349,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Main Duck Island, Ontario",0.7665897213244341,-1.3373919620467647,Lake Ontario,1990,6.0,,0
172,158341,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,6.0,,3
173,158337,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,6.0,,3
174,158338,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,7.0,,3
175,158342,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,7.0,,3
176,158348,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Credit, Ontario",0.7605653845768874,-1.388449021133151,Lake Ontario,1990,7.0,,3
177,158347,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Bronte, Ontario",0.7580510276517476,-1.3906005890330495,Lake Ontario,1990,7.0,,3
178,158345,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Hamilton, Ontario",0.7550318019518774,-1.3909398758036493,Lake Ontario,1990,8.0,,3
179,158343,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,8.0,,3
180,158339,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,8.0,,3
181,158340,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,9.0,,3
182,158344,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, at Port Weller, Ontario",0.7541792574814971,-1.3842221850195993,Lake Ontario,1990,9.0,,3
183,116315,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Mussels attached to navigational buoys around Port Weller",0.7540203333848641,-1.3840689201530656,Lake Ontario,1990,,,3
184,116314,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Mussels attached to navigational buoys in and around Toronto harbor",0.7623532312711907,-1.3827866080766025,Lake Ontario,1990,,,3
185,116313,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, mussels attached to water monitoring equipment at Tommy Thompson Park (Toronto)",0.7629417233082404,-1.3830281567581568,,1990,,,3
186,158327,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Clarkson, ONT [~15 mi SW of Toronto]",0.7594921191370488,-1.389187383022273,Lake Ontario,1990,,,3
187,156156,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, near Fort Erie",0.748257556915009,-1.3775883785991245,Lake Erie,1995,5.0,,3
188,156158,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, near Port Dalhousie",0.7543138494194291,-1.3836446711035446,Lake Ontario,1995,5.0,1.0,3
189,116316,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, post-veligers found at Grimsby water supply station",0.7543140799774235,-1.3874588578003169,Lake Ontario,1990,8.0,,3
190,116084,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Settling post-veligers (<1mm) on rocks at Adolphustown, Ontario.",0.7689503473801302,-1.343948398370565,Lake Ontario,1990,,,0
191,116081,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Veliger larvae in water intake of Lake Ontario Cement plant in Picton [Ontario].",0.7683531382961315,-1.3461080843204127,Lake Ontario,1990,,,0
192,116085,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, Veliger larvae at Celanese Canada in Millhaven, in the water intake, late fall. [Near Kingston, Ontario]",0.7713342093532239,-1.3393098375156711,Lake Ontario,1990,11.0,,0
193,116075,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, attached mussels found by divers in April on Canada Lafarge dock at Bath, Ontario.",0.7711027807888046,-1.339959116228975,Lake Ontario,1990,4.0,,0
194,116311,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, attached mussels found during OMNR diving survey at Burlington, Ontario.",0.757016922164336,-1.3912341550706964,Lake Ontario,1990,,,3
195,116312,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, attached mussels found during OMNR diving survey at Picton, Ontario.",0.7682485377469997,-1.3461986361907965,Lake Ontario,1990,,,0
196,158326,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at Niagara-on-the-Lake, Ontario",0.7554511832781146,-1.3800584657713861,Lake Ontario,1990,,,3
197,158351,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Ontario in the vicinity of Darlington Nuclear Generating Station [see Port Darlington],0.7659761394812554,-1.3729388214718115,Lake Ontario,1990,5.0,,0
198,158352,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario at the Lakeview Thermal Generating Station [vicinity of Mississauga, Ontario, Canada]",0.7602739917353573,-1.38825261958149,Lake Ontario,1990,,,3
199,158353,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Ontario at Sam Smith Park in Etobicoke [just W of Toronto],0.7607992660270374,-1.387725303254585,Lake Ontario,1990,,,3
200,158354,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,Lake Ontario at Petro Canada plant in Oakville,0.7582572986912629,-1.3899783487859845,Lake Ontario,1990,7.0,,3
201,158355,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Ontario, a shipping channel east of Cherry Street in Toronto",0.7617059296668633,-1.3848730687376831,Lake Ontario,1990,,,3
202,242483,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Laurel Creek Reservoir in Waterloo, Ontario, Canada",0.7588444449049263,-1.4063428001987786,,1991,6.0,,3
203,252012,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER10",0.7449065247511798,-1.3908528809142813,Lake Erie,2001,8.0,5.0,3
204,252542,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER10",0.7449065247511798,-1.3908528809142813,Lake Erie,2001,8.0,5.0,3
205,255113,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER10",0.7449065247511798,-1.3908528809142813,Lake Erie,2002,8.0,8.0,3
206,252543,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER15M",0.7421139979479889,-1.39434353941827,Lake Erie,2001,8.0,5.0,3
207,255079,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER61",0.7321708571993772,-1.4494959437812907,Lake Erie,2002,8.0,6.0,3
208,255190,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER61",0.7321708571993772,-1.4494959437812907,Lake Erie,2002,8.0,6.0,3
209,252555,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER73",0.7326892199872195,-1.4269811964305639,Lake Erie,2002,8.0,6.0,3
210,252487,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"Lake Erie, EPA Station ER92",0.7321708571993772,-1.443212758474111,Lake Erie,2002,8.0,5.0,3
